Эуфиллин таблетки 150 мг 30 шт.;https://sc.api.megapteka.ru/items/2b/80/6c28ff0b73140d81451116f181dd2687dbee1ddb301620d87776c3a806b648b7-cmpr.jpg;29 ₽;Аллергия;Эуфиллиндарница, Эуфиллинавексима, Эуфиллинубф, Эуфиллинэском, Эуфиллин;Прозрачная, бесцветная или бесцветная с желтоватым оттенком жид­кость.;{'АптекаПлюс': ['Набережные Челны, пр-кт Сююмбике, 51, пом.1002', 'Набережные Челны, пр-кт Мусы Джалиля, 47А'], 'Планета Здоровья': ['Набережные Челны, пр-кт Мусы Джалиля, 74', 'Набережные Челны, ул. Яшьлек, 14', 'Набережные Челны, пр-кт Чулман, 33'], 'Алоэ': ['Набережные Челны, пр-кт Автозаводской, 17'], 'Магнит': ['Набережные Челны, ул. Казанский пр-кт, 118/2', 'Набережные Челны, пр-кт Дружбы Народов,11А'], 'Низкие цены': ['Набережные Челны, пр-кт им Мусы Джалиля, 68, пом. 1эт. 21-24'], 'Бережная аптека': ['Набережные Челны, б-р Кереселидзе, 6/09']}
Эуфиллин таблетки 150 мг 30 шт.;https://sc.api.megapteka.ru/items/c7/18/6cfb23be33e48c3ee9c15f6e9c6867edf0b3278430611cae5e9bb53613803122-cmpr.jpg;32 ₽;Аллергия;Эуфиллиндарница, Эуфиллинавексима, Эуфиллинубф, Эуфиллинэском, Эуфиллин;Прозрачная, бесцветная или бесцветная с желтоватым оттенком жид­кость.;{'Планета Здоровья': ['Набережные Челны, ул. Вахитова, 14А', 'Набережные Челны, пр-кт Мира, 52/16 компл.3/01', 'Набережные Челны, пр-кт Мира, 50/15', 'Набережные Челны, б-р Цветочный, 5', 'Набережные Челны, пр-кт Чулман, 33'], 'АптекаПлюс': ['Набережные Челны, пр-кт Мира, 66А', 'Набережные Челны, ул. Шамиля Усманова, 36Б'], 'Будь Здоров!': ['Набережные Челны, пр-кт Яшьлек, 41'], 'Низкие цены': ['Набережные Челны, ул. Гидростроителей, 9'], 'Экона': ['Набережные Челны, 6-й комплекс, 3']}
Эуфиллин таблетки 150 мг 30 шт.;https://sc.api.megapteka.ru/items/39/ff/df5dc5f29ba9228fe4025405652efd9de4751c6683cb10cfcd8a18a5dd53b33f.jpg;38,10 ₽;Аллергия;Эуфиллиндарница, Эуфиллинавексима, Эуфиллинубф, Эуфиллинэском, Эуфиллин;Прозрачная, бесцветная или бесцветная с желтоватым оттенком жид­кость.;{'Аптека Апрель': ['Набережные Челны, ул. Аркылы, 19', 'Набережные Челны, ул. Шамиля Усманова, 36А']}
Эуфиллин раствор для внутривенного введения 2,4% ампулы 5 мл 10 шт.;https://sc.api.megapteka.ru/items/92/e2/68b4637ff3585de1f9bdaf8014cad0d20e7c2546b71f7cc9c779b57fa9826e48-cmpr.jpg;53 ₽;Аллергия;У данного лекарства нет аналогов;Прозрачная, бесцветная жидкость.;{'Аптека Апрель': ['Набережные Челны, ул. Шамиля Усманова, 86', 'Набережные Челны, ул. Шамиля Усманова, 36А', 'Набережные Челны, пр-кт Московский, 140Б', 'Набережные Челны, Сармановский тракт, 66'], 'Бережная аптека': ['Набережные Челны, Сармановский тракт, 56'], 'Планета Здоровья': ['Набережные Челны, ул. Яшьлек, 14', 'Набережные Челны, пр-кт Сююмбике, 53', 'Набережные Челны, ул. Вахитова, 14А'], 'Алоэ': ['Набережные Челны, ул. Татарстан, 16'], 'Аптека Фармаимпекс': ['Набережные Челны, пр-кт Набережночелнинский, 70/56, пом.1009']}
Эуфиллин раствор для внутривенного введения 2,4% ампулы 10 мл 10 шт.;https://sc.api.megapteka.ru/items/8f/d8/af41fdfe7b0dafca715279a6a9b210b475c8278042b52e71c90dec92f942d379-cmpr.jpg;73 ₽;Аллергия;У данного лекарства нет аналогов;Прозрачная, бесцветная жидкость.;{'Экона': ['Набережные Челны, 6-й комплекс, 3', 'Набережные Челны, пр-кт Московский, 129/5', 'Набережные Челны, пр-кт Сююмбике, 64'], 'Планета Здоровья': ['Набережные Челны, ул. Яшьлек, 14', 'Набережные Челны, пр-кт Мира, 52/16 компл.3/01', 'Набережные Челны, ул. Мира, 24', 'Набережные Челны, ул. Виктора Полякова, 20Г', 'Набережные Челны, пр-кт Мусы Джалиля, 74', 'Набережные Челны, наб. Габдулы Тукая, 2'], 'Аптека Фармаимпекс': ['Набережные Челны, пр-кт Сююмбике, 49/1']}
Эуфиллин раствор для внутривенного введения 2,4% ампулы 10 мл 10 шт.;https://sc.api.megapteka.ru/items/a1/8f/33e3e2d533bda3f4a24c0edf29dfa922d635d531f812abbc4d6d4acdb14b9052-cmpr.jpg;84 ₽;Аллергия;У данного лекарства нет аналогов;Прозрачная, бесцветная жидкость.;{'АптекаПлюс': ['Набережные Челны, пр-кт Московский, 86', 'Набережные Челны, пр-кт Мусы Джалиля, 47А', 'Набережные Челны, пр-кт Чулман, 40/11А', 'Набережные Челны, пр-кт Мира, 66А', 'Набережные Челны, ул. им. Мусы Джалиля, 86', 'Набережные Челны, пр-кт Сююмбике, 58А'], 'Магнит': ['Набережные Челны, пр-кт Дружбы Народов,11А', 'Набережные Челны, пр-кт Раиса Беляева, 12Д'], 'Цена красна': ['Набережные Челны, пр-кт Московский, 105, 4/03'], 'Низкие цены': ['Набережные Челны, ул. Шамиля Усманова, 47']}
Эуфиллин раствор для внутривенного введения 2,4% ампулы 10 мл 10 шт.;https://sc.api.megapteka.ru/items/squares/16/3e/163e8a3a33bcf4def813dda7f3c513c5cc3f9bf2ff65f4e3231bc932b9369cc6-cmpr.jpg;90 ₽;Аллергия;У данного лекарства нет аналогов;Прозрачная, бесцветная жидкость.;{'Планета Здоровья': ['Набережные Челны, пр-кт Мира, 50/15', 'Набережные Челны, пр-кт Мира, 65', 'Набережные Челны, ул. Виктора Полякова, 20Г']}
Эуфиллин раствор для внутривенного введения 2,4% ампулы 5 мл 10 шт.;https://sc.api.megapteka.ru/items/7d/ee/029f357fa9bb5cedaa6a5e1f653411ce1e503a883a0a63efa32a4a6265871614-cmpr.jpg;90,70 ₽;Аллергия;У данного лекарства нет аналогов;Прозрачная, бесцветная жидкость.;{'АптекаПлюс': ['Набережные Челны, пр-кт Сююмбике, 51, пом.1002', 'Набережные Челны, Сармановский тракт, 52, пом.1', 'Набережные Челны, пр-кт Сююмбике, 65А', 'Набережные Челны, пр-кт Мира, 66А', 'Набережные Челны, ул. Шамиля Усманова, 36Б', 'Набережные Челны, пр-кт Автозаводский, 29'], 'Цена красна': ['Набережные Челны, пр-кт Московский, 105, 4/03'], 'Низкие цены': ['Набережные Челны, пр-кт им Мусы Джалиля, 68, пом. 1эт. 21-24'], 'Аптека Апрель': ['Набережные Челны, пр-кт Сююмбике, 49/1', 'Набережные Челны, пр-кт Московский, 157Б']}
Дексаметазон таблетки 0,5 мг 10 шт.;https://sc.api.megapteka.ru/items/squares/eb/dd/ebdda91256286ab67b4a28d339ee338745e8aaa236300b2d23c9bfdb7605fed9.jpg;22 ₽;Аллергия;Лопирита, , Калетра, Калидавир;Для дозировки 100 мг + 25 мг.Круглые, двояковыпуклые таблетки, покрытые пленочной оболочкой от белого до почти белого цвета. На поперечном разрезе - ядро от белого до почти белого цвета.Для дозировки 200 мг + 50 мг.Круглые, двояковыпуклые таблетки, покрытые пленочной оболочкой желтого цвета. На поперечном разрезе - ядро от белого до почти белого цвета.;{'АптекаПлюс': ['Набережные Челны, пр-кт Мира, 66А', 'Набережные Челны, пр-кт Раиса Беляева, 45А', 'Набережные Челны, пр-кт Сююмбике, 65А'], 'Планета Здоровья': ['Набережные Челны, пр-кт Мира, 65', 'Набережные Челны, ул. Виктора Полякова, 20Г'], 'Аптека Апрель': ['Набережные Челны, ул. Гидростроителей, 26', 'Набережные Челны, ул. Шамиля Усманова, 86', 'Набережные Челны, пр-кт Московский, 140Б'], 'Магнит': ['Набережные Челны, пр-кт Московский, 133А'], 'Экона': ['Набережные Челны, пр-кт Сююмбике, 64']}
Дексаметазон таблетки 0,5 мг 10 шт. (любой производитель);https://sc.api.megapteka.ru/items/anybrand/492e00fc33d0ba5b04409ec6a8c71689.jpg;22 ₽;Аллергия;Презиста, Салдувир, Дарунавирнанолек, Дарунавиртл, Кемерувир;Для дозировки 300 мг:таблетки круглые, двояковыпуклые, покрытые пленочной оболочкой белого или почти белого цвета. Ядро таблетки белого или почти белого цвета.Для дозировки 400 мг:таблетки круглые, двояковыпуклые, покрытые пленочной оболочкой светло-оранжевого цвета, на поперечном разрезе видны два слоя. Ядро таблетки белого или почти белого цвета.Для дозировки 600 мг:таблетки овальные, двояковыпуклые, покрытые пленочной оболочкой оранжевого цвета, на поперечном разрезе видны два слоя. Ядро таблетки белого или почти белого цвета.Для дозировки 800 мг:таблетки овальные, двояковыпуклые, покрытые пленочной оболочкой красно-коричневого цвета, на поперечном разрезе видны два слоя. Ядро таблетки белого или почти белого цвета.;{'АптекаПлюс': ['Набережные Челны, пр-кт Мусы Джалиля, 47А', 'Набережные Челны, ул. им. Мусы Джалиля, 86'], 'Аптека Апрель': ['Набережные Челны, пр-кт Сююмбике, 49/1', 'Набережные Челны, Шамиля Усманова, 20А', 'Набережные Челны, Сармановский тракт, 66', 'Набережные Челны, пр-кт Московский, 140Б'], 'Планета Здоровья': ['Набережные Челны, ул. Мира, 24', 'Набережные Челны, пр-кт Сююмбике, 53', 'Набережные Челны, 16-й комплекс, 1А/пр-кт Раиса Беляева, 28'], 'Аптека Фармаимпекс': ['Набережные Челны, пр-кт Раиса Беляева, 12']}
Дексаметазон таблетки 0,5 мг 10 шт.;https://sc.api.megapteka.ru/items/squares/69/bb/69bbd1b25fcb2edb0d9c0a1d324c8049e0c01416155076f2f54df6c24ea915d0.jpg;36,50 ₽;Аллергия;Лопирита, , Калетра, Калидавир;Для дозировки 100 мг + 25 мг.Круглые, двояковыпуклые таблетки, покрытые пленочной оболочкой от белого до почти белого цвета. На поперечном разрезе - ядро от белого до почти белого цвета.Для дозировки 200 мг + 50 мг.Круглые, двояковыпуклые таблетки, покрытые пленочной оболочкой желтого цвета. На поперечном разрезе - ядро от белого до почти белого цвета.;{'Аптека Апрель': ['Набережные Челны, ул. Шамиля Усманова, 36А', 'Набережные Челны, пр-кт Автозаводский, 29', 'Набережные Челны, пр-кт Хасана Туфана, 26', 'Набережные Челны, пр-кт Московский, 165', 'Набережные Челны, ул. Шамиля Усманова, 119А', 'Набережные Челны, пр-кт Сююмбике, 65/35', 'Набережные Челны, Шамиля Усманова, 20А', 'Набережные Челны, пр-кт Сююмбике, 67Б'], 'Магнит': ['Набережные Челны, пр-кт Дружбы Народов,11А', 'Набережные Челны, ул. Казанский пр-кт, 118/2']}
Дексаметазон таблетки 0,5 мг 56 шт.;https://sc.api.megapteka.ru/items/squares/67/6a/676a58ac4736b89bdffcefa3dab64d4f9fae13b10288dbccb5a001213a08b42e.jpg;46,50 ₽;Аллергия;Лопирита, , Калетра, Калидавир;Для дозировки 100 мг + 25 мг.Круглые, двояковыпуклые таблетки, покрытые пленочной оболочкой от белого до почти белого цвета. На поперечном разрезе - ядро от белого до почти белого цвета.Для дозировки 200 мг + 50 мг.Круглые, двояковыпуклые таблетки, покрытые пленочной оболочкой желтого цвета. На поперечном разрезе - ядро от белого до почти белого цвета.;{'Аптека Апрель': ['Набережные Челны, пр-кт Сююмбике, 49/1', 'Набережные Челны, пр-кт Мусы Джалиля, 68', 'Набережные Челны, ул. им. Комарова, 18', 'Набережные Челны, пр-кт Московский, 140Б', 'Набережные Челны, пр-кт Автозаводский, 59', 'Набережные Челны, пр-кт Московский, 157Б', 'Набережные Челны, пр-кт Автозаводский, 29'], 'Планета Здоровья': ['Набережные Челны, ул. Вахитова, 16А'], 'Экона': ['Набережные Челны, пр-кт Московский, 129/5'], 'Магнит': ['Набережные Челны, ул. Казанский пр-кт, 118/2']}
Дексаметазон раствор для инъекций 4 мг/мл 1 мл ампулы 10 шт.;https://sc.api.megapteka.ru/items/39/f3/23340045c051b5551cf33f35a2a477e8119fd8697c64823e627223d53f69fb6a-cmpr.jpg;95 ₽;Аллергия;У данного лекарства нет аналогов;Бесцветный, прозрачный водный раствор.;{'АптекаПлюс': ['Набережные Челны, пр-кт Чулман, 40/11А', 'Набережные Челны, пр-кт Сююмбике, 51, пом.1002', 'Набережные Челны, ул. Набережночелнинский, 7', 'Набережные Челны, пр-кт Московский, 86', 'Набережные Челны, пр-кт Сююмбике, 65А'], 'Планета Здоровья': ['Набережные Челны, пр-кт Мусы Джалиля, 74'], 'Низкие цены': ['Набережные Челны, пр-кт им Мусы Джалиля, 68, пом. 1эт. 21-24'], 'Магнит': ['Набережные Челны, ул. Казанский пр-кт, 118/2', 'Набережные Челны, ул. Шамиля Усманова, 50', 'Набережные Челны, пр-кт Московский, 133А']}
Дексаметазон раствор для инъекций 4 мг/мл 1 мл ампулы 10 шт.;https://sc.api.megapteka.ru/items/92/df/4026e1f7d2eacee9a539fd527227468cb6b0f259291e2e9a6347923e60350e29.jpg;95 ₽;Аллергия;У данного лекарства нет аналогов;Бесцветный, прозрачный водный раствор.;{'Планета Здоровья': ['Набережные Челны, пр-кт Сююмбике, 53', 'Набережные Челны, пр-кт Чулман, 33', 'Набережные Челны, ул. Вахитова, 14А', 'Набережные Челны, пр-кт Сююмбике, 40', 'Набережные Челны, пр-кт Мира, 50/15', 'Набережные Челны, пр-кт Мира, 52/16 компл.3/01', 'Набережные Челны, пр-кт Мира, 65', 'Набережные Челны, ул. Яшьлек, 14']}
Дексаметазон раствор для инъекций 4 мг/мл 1 мл ампулы 10 шт. (любой производитель);https://sc.api.megapteka.ru/items/anybrand/4175451f818f06eb4470961e2627c50b.jpg;95 ₽;Аллергия;У данного лекарства нет аналогов;Бесцветный, прозрачный водный раствор.;{'АптекаПлюс': ['Набережные Челны, ул. Шамиля Усманова, 36Б', 'Набережные Челны, пр-кт Автозаводский, 29', 'Набережные Челны, пр-кт Набережночелнинский, 51'], 'Аптека Апрель': ['Набережные Челны, ул. Тан, 211А', 'Набережные Челны, ул. Гидростроителей, 26', 'Набережные Челны, ул. Шамиля Усманова, 86', 'Набережные Челны, пр-кт Хасана Туфана, 26', 'Набережные Челны, пр-кт Московский, 165'], 'Планета Здоровья': ['Набережные Челны, пр-кт Мира, 65'], 'Алоэ': ['Набережные Челны, пр-кт Набережночелнинский, 13А']}
Дексаметазон раствор для инъекций 4 мг/мл 1 мл ампулы 10 шт.;https://sc.api.megapteka.ru/items/squares/78/bf/78bf87d14cbb6a89b262e65221e20bfae332a01073314c1860c5de96aed15a13.jpg;102 ₽;Аллергия;У данного лекарства нет аналогов;Бесцветный, прозрачный водный раствор.;{'Аптека Апрель': ['Набережные Челны, пр-кт Мира, 25А'], 'АптекаПлюс': ['Набережные Челны, пр-кт Московский, 86', 'Набережные Челны, ул. им. Мусы Джалиля, 86', 'Набережные Челны, пр-кт Мусы Джалиля, 47А', 'Набережные Челны, ул. Шамиля Усманова, 68', 'Набережные Челны, пр-кт Сююмбике, 58А', 'Набережные Челны, пр-кт Раиса Беляева, 45А', 'Набережные Челны, пр-кт Дружбы Народов, 9Б'], 'Цена красна': ['Набережные Челны, пр-кт Московский, 105, 4/03'], 'Алоэ': ['Набережные Челны, пр-кт Набережночелнинский, 13А']}
Дексаметазон капли глазные 0,1% флакон 5 мл;https://sc.api.megapteka.ru/items/06/e0/791db0f147eb3b40806296ab2a01e307641c722f1586edd2763b7b8d3e6551f8-cmpr.jpg;113 ₽;Аллергия;Дексаметазонбуфус, Дексазон, Дексаметазонбуфус, Дексаметазонвиал, Дексаметазонлф;Прозрачный бесцветный раствор.;{'Планета Здоровья': ['Набережные Челны, наб. Габдулы Тукая, 2'], 'Аптека Апрель': ['Набережные Челны, ул. Шамиля Усманова, 119А', 'Набережные Челны, пр-кт Сююмбике, 49/1', 'Набережные Челны, ул. им. Комарова, 18', 'Набережные Челны, пр-кт Сююмбике, 64', 'Набережные Челны, пр-кт Московский, 157Б', 'Набережные Челны, пр-кт Автозаводский, 29'], 'Экона': ['Набережные Челны, пр-кт Мусы Джалиля, 42А'], 'АптекаПлюс': ['Набережные Челны, пр-кт Сююмбике, 51, пом.1002'], 'Аптека Фармаимпекс': ['Набережные Челны, пр-кт Сююмбике, 49/1']}
Дексаметазон капли глазные 0,1% флакон 5 мл (любой производитель);https://sc.api.megapteka.ru/items/anybrand/ab8e4b3641b93b191ecf3ddbdc2fcc45-cmpr.jpg;113 ₽;Аллергия;Дексаметазонбуфус, Дексазон, Дексаметазонбуфус, Дексаметазонвиал, Дексаметазонлф;Прозрачная бесцветная или слегка коричневатая, или желтоватая жидкость.;{'АптекаПлюс': ['Набережные Челны, ул. Шамиля Усманова, 68', 'Набережные Челны, ул. Шамиля Усманова, 36Б'], 'Алоэ': ['Набережные Челны, ул. Татарстан, 16'], 'Аптека Апрель': ['Набережные Челны, пр-кт Автозаводский, 29', 'Набережные Челны, пр-кт Набережночелнинский, 51', 'Набережные Челны, пр-кт Московский, 157Б', 'Набережные Челны, пос. ЗЯБ, ул. Комарова, 24А'], 'Экона': ['Набережные Челны, пр-кт Мусы Джалиля, 60А'], 'Планета Здоровья': ['Набережные Челны, пр-кт Мусы Джалиля, 74', 'Набережные Челны, пр-кт Сююмбике, 40']}
Дексаметазон буфус раствор для инъекций 4 мг/мл 1 мл ампулы 10 шт.;https://sc.api.megapteka.ru/items/52/d7/bb532bb05595f726cccf71471474c8bf05caff81bb1d604919de554294a1a9bb.jpg;114 ₽;Аллергия;У данного лекарства нет аналогов;Бесцветный, прозрачный водный раствор.;{'Аптека Апрель': ['Набережные Челны, пр-кт Набережночелнинский, 51', 'Набережные Челны, 6-й комплекс, 1, пр-кт Мира, 50/15', 'Набережные Челны, пр-кт Автозаводский, 23Б', 'Набережные Челны, ул. им. Комарова, 18'], 'АптекаПлюс': ['Набережные Челны, пр-кт Чулман, 40/11А', 'Набережные Челны, Сармановский тракт, 52, пом.1', 'Набережные Челны, пр-кт Дружбы Народов, 9Б'], 'Планета Здоровья': ['Набережные Челны, пр-кт Мира, 65', 'Набережные Челны, б-р Цветочный, 5'], 'Цена красна': ['Набережные Челны, пр-кт Московский, 105, 4/03']}
Дексаметазон капли глазные 0,1% флакон 10 мл;https://sc.api.megapteka.ru/items/83/98/d78dc9a354b3b3dec3898601e487a9b948d011374068a4dd89192ce387d71080-cmpr.jpg;118 ₽;Аллергия;Дексаметазонбуфус, Дексазон, Дексаметазонбуфус, Дексаметазонвиал, Дексаметазонлф;Прозрачный бесцветный раствор.;{'Аптека Фармаимпекс': ['Набережные Челны, пр-кт Сююмбике, 49/1', 'Набережные Челны, пр-кт Раиса Беляева, 12', 'Набережные Челны, пр-кт Набережночелнинский, 70/56, пом.1009'], 'Экона': ['Набережные Челны, пр-кт Мусы Джалиля, 42А', 'Набережные Челны, пр-кт Мусы Джалиля, 60А', 'Набережные Челны, пр-кт Московский, 181', 'Набережные Челны, 6-й комплекс, 3', 'Набережные Челны, пр-кт Сююмбике, 64'], 'Бережная аптека': ['Набережные Челны, Сармановский тракт, 56']}
Дексаметазон капли глазные 0,1% флакон 10 мл (любой производитель);https://sc.api.megapteka.ru/items/anybrand/923b9883b7c31d249bfd27a456fb9534.jpg;118 ₽;Аллергия;Дексаметазонбуфус, Дексазон, Дексаметазонбуфус, Дексаметазонвиал, Дексаметазонлф;Прозрачная бесцветная или слегка коричневатая, или желтоватая жидкость.;{'Низкие цены': ['Набережные Челны, пр-кт им Мусы Джалиля, 68, пом. 1эт. 21-24', 'Набережные Челны, ул. Гидростроителей, 9', 'Набережные Челны, ул. Шамиля Усманова, 47'], 'АптекаПлюс': ['Набережные Челны, пр-кт Автозаводский, 29', 'Набережные Челны, пр-кт Мира, 66А'], 'Экона': ['Набережные Челны, пр-кт Сююмбике, 64'], 'Будь Здоров!': ['Набережные Челны, б-р Главмосстроевцев, 5, пом.2', 'Набережные Челны, ул. Хади Такташа, 39, пом.2'], 'Цена красна': ['Набережные Челны, пр-кт Московский, 105, 4/03'], 'Аптека Фармаимпекс': ['Набережные Челны, пр-кт Раиса Беляева, 12']}
Дексаметазон буфус капли глазные 0,1% тюбик-капельница 10 мл;https://sc.api.megapteka.ru/items/squares/zzzz/012/012cb1752cdcbcf9f844fc5129544f3f.jpg;130 ₽;Аллергия;Дексаметазонбуфус, Дексазон, Дексаметазонбуфус, Дексаметазонвиал, Дексаметазонлф;Прозрачная бесцветная или с желтоватым оттенком жидкость.;{'Будь Здоров!': ['Набережные Челны, пр-кт Московский, 80, пом.1', 'Набережные Челны, ул. Хади Такташа, 39, пом.2', 'Набережные Челны, ул. Аркылы, 23А', 'Набережные Челны, б-р Главмосстроевцев, 5, пом.2', 'Набережные Челны, пр-кт Сююмбике, 39, пом.2'], 'Магнит': ['Набережные Челны, ул. Шамиля Усманова, 50']}
Дексаметазон раствор для инъекций 4 мг/мл 1 мл ампулы 25 шт.;https://sc.api.megapteka.ru/items/squares/05/e6/05e6a545d732b42d8a0c68288470fd6674c7e9bee3d26718625f1d8655b8c510.jpg;131 ₽;Аллергия;Глицеринагаммиакараствормлэтиловыйспиртмлводадистиллированнаядомл, Жидкостьдлярук, Аммиакглицеролэтанол;раствор для наружного применения [спиртовой];{'Планета Здоровья': ['Набережные Челны, пр-кт Чулман, 33', 'Набережные Челны, ул. Вахитова, 14А', 'Набережные Челны, пр-кт Мусы Джалиля, 74'], 'АптекаПлюс': ['Набережные Челны, пр-кт Сююмбике, 65А', 'Набережные Челны, пр-кт Дружбы Народов, 9Б']}
Дексаметазон раствор для инъекций 4 мг/мл 1 мл ампулы 25 шт. (любой производитель);https://sc.api.megapteka.ru/items/anybrand/320fa540dfed659708641902dd7457bc.jpg;131 ₽;Аллергия;Глицеринагаммиакараствормлэтиловыйспиртмлводадистиллированнаядомл, Жидкостьдлярук, Аммиакглицеролэтанол;раствор для наружного применения [спиртовой];{'АптекаПлюс': ['Набережные Челны, пр-кт Сююмбике, 51, пом.1002', 'Набережные Челны, пр-кт Сююмбике, 65А', 'Набережные Челны, ул. Шамиля Усманова, 36Б', 'Набережные Челны, пр-кт Набережночелнинский, 51', 'Набережные Челны, Сармановский тракт, 52, пом.1', 'Набережные Челны, пр-кт Мусы Джалиля, 47А'], 'Планета Здоровья': ['Набережные Челны, пр-кт Мусы Джалиля, 74'], 'Низкие цены': ['Набережные Челны, пр-кт им Мусы Джалиля, 68, пом. 1эт. 21-24'], 'Магнит': ['Набережные Челны, пр-кт Раиса Беляева, 12Д', 'Набережные Челны, пр-кт Дружбы Народов,11А']}
Дексаметазон раствор для инъекций 4 мг/мл 2 мл ампулы 10 шт.;https://sc.api.megapteka.ru/items/squares/08/21/08214d03a7e40b31e46be5ca2d1ff7540205deeb2195eaa3f9fd9ae48c32ab79.jpg;134,10 ₽;Аллергия;У данного лекарства нет аналогов;Бесцветный, прозрачный водный раствор.;{'Планета Здоровья': ['Набережные Челны, наб. Габдулы Тукая, 2']}
Дексаметазон раствор для инъекций 4 мг/мл 2 мл ампулы 10 шт. (любой производитель);https://sc.api.megapteka.ru/items/anybrand/7cb2960a283b410ddd03412bcf1eac61.jpg;134,10 ₽;Аллергия;У данного лекарства нет аналогов;Бесцветный, прозрачный водный раствор.;{'Планета Здоровья': ['Набережные Челны, наб. Габдулы Тукая, 2']}
Дексаметазон капли глазные 0,1% флакон 10 мл;https://sc.api.megapteka.ru/items/itapteka/438633.jpg;195 ₽;Аллергия;Дексаметазонбуфус, Дексазон, Дексаметазонбуфус, Дексаметазонвиал, Дексаметазонлф;Прозрачный бесцветный раствор.;{'АптекаПлюс': ['Набережные Челны, пр-кт Сююмбике, 65А', 'Набережные Челны, пр-кт Сююмбике, 51, пом.1002', 'Набережные Челны, пр-кт Раиса Беляева, 45А', 'Набережные Челны, пр-кт Мира, 66А', 'Набережные Челны, ул. Шамиля Усманова, 36Б', 'Набережные Челны, пр-кт Дружбы Народов, 9Б'], 'Низкие цены': ['Набережные Челны, ул. Гидростроителей, 9'], 'Магнит': ['Набережные Челны, пр-кт Дружбы Народов,11А'], 'Алоэ': ['Набережные Челны, пр-кт Набережночелнинский, 13А'], 'Аптека Фармаимпекс': ['Набережные Челны, пр-кт Набережночелнинский, 70/56, пом.1009']}
Лоратадин таблетки 10 мг 10 шт.;https://sc.api.megapteka.ru/items/0d/5e/555bc9d3d785d235843469ee42295fbaf3a2f6fa8a7bc2e863f24e53ac3bb347-cmpr.jpg;25 ₽;Аллергия;Ломилансоло, Алерприв, Лоратадинэко, Лоратадинштада, Кларифер;Круглые плоскоцилиндрические таблетки белого или почти белого цвета с фаской с двух сторон и риской с одной стороны.;{'Экона': ['Набережные Челны, пр-кт Мусы Джалиля, 60А']}
Лоратадин-Вертекс таблетки 10 мг 10 шт.;https://sc.api.megapteka.ru/items/squares/6f/fd/6ffdc008aafdd838d7dd698c104a44d18e69a10c7b8144e704e07e22b44db468-cmpr.jpg;30 ₽;Аллергия;Ломилансоло, Алерприв, Лоратадинэко, Лоратадинштада, Кларифер;Круглые плоскоцилиндрические таблетки белого или почти белого цвета с фаской.;{'Магнит': ['Набережные Челны, ул. Шамиля Усманова, 50', 'Набережные Челны, пр-кт Раиса Беляева, 12Д'], 'Планета Здоровья': ['Набережные Челны, ул. Виктора Полякова, 20Г', 'Набережные Челны, ул. Вахитова, 16А', 'Набережные Челны, пр-кт Мира, 52/16 компл.3/01', 'Набережные Челны, пр-кт Мира, 50/15', 'Набережные Челны, пр-кт Сююмбике, 40', 'Набережные Челны, пр-кт Мира, 65', 'Набережные Челны, пр-кт Сююмбике, 53', 'Набережные Челны, 16-й комплекс, 1А/пр-кт Раиса Беляева, 28']}
Лоратадин таблетки 10 мг 10 шт.;https://sc.api.megapteka.ru/items/4f/d4/b284a8a8085d820cfa2cd7252beb558ea6b526d4f2815a7addde4d7859752f3c.jpg;48 ₽;Аллергия;Ломилансоло, Алерприв, Лоратадинэко, Лоратадинштада, Кларифер;Круглые плоскоцилиндрические таблетки белого или почти белого цвета с фаской с двух сторон и риской с одной стороны.;{'Аптека Апрель': ['Набережные Челны, пр-кт им Мусы Джалиля, 88', 'Набережные Челны, ул. им. Комарова, 18', 'Набережные Челны, пр-кт Сююмбике, 67Б'], 'АптекаПлюс': ['Набережные Челны, пр-кт Сююмбике, 65А', 'Набережные Челны, пр-кт Сююмбике, 58А', 'Набережные Челны, пр-кт Мира, 66А', 'Набережные Челны, ул. Шамиля Усманова, 36Б'], 'Будь Здоров!': ['Набережные Челны, пр-кт Московский, 80, пом.1', 'Набережные Челны, пр-кт Яшьлек, 41'], 'Планета Здоровья': ['Набережные Челны, ул. Вахитова, 16А']}
Лоратадин таблетки 10 мг 10 шт.;https://sc.api.megapteka.ru/items/squares/da/86/da86d61b6655e39bc2c2ea12132251baf97677ffbc71289c08a337391672310c-cmpr.jpg;55,30 ₽;Аллергия;Ломилансоло, Алерприв, Лоратадинэко, Лоратадинштада, Кларифер;Круглые плоскоцилиндрические таблетки белого или почти белого цвета с фаской с двух сторон и риской с одной стороны.;{'Экона': ['Набережные Челны, пр-кт Московский, 129/5', 'Набережные Челны, пр-кт Московский, 181', 'Набережные Челны, пр-кт Мусы Джалиля, 60А', 'Набережные Челны, пр-кт Сююмбике, 64', 'Набережные Челны, пр-кт Мусы Джалиля, 42А'], 'Аптека Фармаимпекс': ['Набережные Челны, пр-кт Раиса Беляева, 12', 'Набережные Челны, пр-кт Сююмбике, 49/1', 'Набережные Челны, пр-кт Набережночелнинский, 70/56, пом.1009'], 'Планета Здоровья': ['Набережные Челны, пр-кт Мусы Джалиля, 74'], 'Бережная аптека': ['Набережные Челны, б-р Кереселидзе, 6/09']}
